,Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
122,32310294,01/01/2016 12:36:26 AM,01/01/2016 02:04:26 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10468.0,2337 GRAND CONCOURSE,GRAND CONCOURSE,EAST 183 STREET,FIELD PLACE,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2016 08:36:26 AM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2016 02:04:26 PM,05 BRONX,BRONX,1012082.0,252034.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85840604170503,-73.89938613893433,"(40.85840604170503, -73.89938613893433)"
123,32307231,01/01/2016 12:36:40 AM,01/01/2016 01:18:44 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10016.0,420 PARK AVENUE SOUTH,PARK AVENUE SOUTH,EAST 28 STREET,EAST 29 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2016 08:36:40 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 01:18:45 AM,05 MANHATTAN,MANHATTAN,988756.0,210265.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74380430449325,-73.9837386425188,"(40.74380430449326, -73.9837386425188)"
124,32309620,01/01/2016 12:36:58 AM,01/01/2016 07:26:25 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456.0,1271 MORRIS AVENUE,MORRIS AVENUE,EAST 168 STREET,EAST 169 STREET,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2016 08:36:58 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 07:26:25 AM,04 BRONX,BRONX,1008275.0,243445.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83484295688418,-73.91317937007253,"(40.83484295688418, -73.91317937007253)"
125,32307026,01/01/2016 12:37:11 AM,01/01/2016 02:01:00 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10029.0,335 EAST 105 STREET,EAST 105 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2016 08:37:11 AM,The Police Department issued a summons in response to the complaint.,01/01/2016 02:01:00 AM,11 MANHATTAN,MANHATTAN,1000313.0,226942.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.789564898616185,-73.9419916251432,"(40.789564898616185, -73.9419916251432)"
126,32305694,01/01/2016 12:37:34 AM,01/01/2016 03:58:53 PM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11230.0,OCEAN AVENUE,OCEAN AVENUE,LIRR BAY RIDGE LINE,AVENUE I,,,BLOCKFACE,BROOKLYN,,Precinct,Closed,01/01/2016 08:37:34 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,01/01/2016 03:58:53 PM,14 BROOKLYN,BROOKLYN,996189.0,168387.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.62885190380171,-73.95698846961065,"(40.62885190380171, -73.95698846961066)"
127,32307432,01/01/2016 12:37:41 AM,01/01/2016 02:08:39 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10030.0,259 WEST 144 STREET,WEST 144 STREET,7 AVENUE,8 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2016 08:37:41 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 02:08:39 AM,10 MANHATTAN,MANHATTAN,1000523.0,238638.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82166680437474,-73.94120490161045,"(40.82166680437474, -73.94120490161045)"
128,32306640,01/01/2016 12:37:54 AM,01/01/2016 03:14:07 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11102.0,4-24 ASTORIA BOULEVARD,ASTORIA BOULEVARD,DEAD END,8 STREET,,,ADDRESS,ASTORIA,,Precinct,Closed,01/01/2016 08:37:54 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 03:14:07 AM,01 QUEENS,QUEENS,1002728.0,220863.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77287494008182,-73.93328704854555,"(40.77287494008182, -73.93328704854554)"
129,32307439,01/01/2016 12:38:07 AM,01/01/2016 07:26:15 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456.0,1271 MORRIS AVENUE,MORRIS AVENUE,EAST 168 STREET,EAST 169 STREET,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2016 08:38:07 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 07:26:15 AM,04 BRONX,BRONX,1008275.0,243445.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83484295688418,-73.91317937007253,"(40.83484295688418, -73.91317937007253)"
130,32309437,01/01/2016 12:38:28 AM,01/01/2016 12:50:57 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10009.0,16 1 AVENUE,1 AVENUE,EAST 1 STREET,EAST 2 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2016 08:38:28 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 12:50:57 AM,03 MANHATTAN,MANHATTAN,987506.0,202865.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72349367369547,-73.98825325266078,"(40.72349367369547, -73.98825325266078)"
131,32308237,01/01/2016 12:38:31 AM,01/01/2016 03:43:42 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11237.0,464 SUYDAM STREET,SUYDAM STREET,ST NICHOLAS AVENUE,CYPRESS AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 08:38:31 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 03:43:42 AM,04 BROOKLYN,BROOKLYN,1006758.0,196879.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70703550694565,-73.91881739922627,"(40.70703550694565, -73.91881739922626)"
132,32306725,01/01/2016 12:38:46 AM,01/01/2016 01:26:59 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11105.0,22-77 38 STREET,38 STREET,DITMARS BOULEVARD,23 AVENUE,,,ADDRESS,ASTORIA,,Precinct,Closed,01/01/2016 08:38:46 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 01:26:59 AM,01 QUEENS,QUEENS,1009607.0,220547.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7719905469561,-73.90845232226513,"(40.771990546956104, -73.90845232226512)"
133,32306536,01/01/2016 12:39:00 AM,01/01/2016 01:51:44 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10002.0,286 SOUTH STREET,SOUTH STREET,CLINTON STREET,F D R DRIVE,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2016 08:39:00 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 01:51:44 AM,03 MANHATTAN,MANHATTAN,987973.0,198123.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71047783666379,-73.9865710685484,"(40.7104778366638, -73.98657106854841)"
134,32306543,01/01/2016 12:39:05 AM,01/01/2016 08:27:32 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11421.0,84-60 86 AVENUE,86 AVENUE,DEAD END,85 STREET,,,ADDRESS,WOODHAVEN,,Precinct,Closed,01/01/2016 08:39:05 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,01/01/2016 08:27:32 AM,09 QUEENS,QUEENS,1023100.0,191992.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.693565190218244,-73.8599028018879,"(40.69356519021824, -73.8599028018879)"
135,32309459,01/01/2016 12:39:08 AM,01/01/2016 07:26:06 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456.0,1271 MORRIS AVENUE,MORRIS AVENUE,EAST 168 STREET,EAST 169 STREET,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2016 08:39:08 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 07:26:06 AM,04 BRONX,BRONX,1008275.0,243445.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83484295688418,-73.91317937007253,"(40.83484295688418, -73.91317937007253)"
136,32306558,01/01/2016 12:39:14 AM,01/01/2016 03:30:52 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11218.0,550 EAST 4 STREET,EAST 4 STREET,AVENUE C,CORTELYOU ROAD,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 08:39:14 AM,The Police Department issued a summons in response to the complaint.,01/01/2016 03:30:52 AM,12 BROOKLYN,BROOKLYN,991015.0,172059.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63893622633115,-73.97562467812924,"(40.638936226331154, -73.97562467812924)"
137,32308851,01/01/2016 12:39:38 AM,01/01/2016 01:25:48 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10014.0,455 HUDSON STREET,HUDSON STREET,MORTON STREET,BARROW STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2016 08:39:38 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 01:25:49 AM,02 MANHATTAN,MANHATTAN,982394.0,205702.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.731280952009776,-74.00669671709194,"(40.73128095200977, -74.00669671709193)"
138,32312336,01/01/2016 12:39:45 AM,01/01/2016 12:39:45 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11419.0,104-31 124 STREET,124 STREET,,,,,ADDRESS,South Richmond Hill,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,01/01/2016 12:00:00 AM,10 QUEENS,QUEENS,1034177.0,189778.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.68743272513059,-73.81997447956373,"(40.68743272513059, -73.81997447956374)"
139,32307429,01/01/2016 12:39:51 AM,01/01/2016 02:45:26 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10027.0,2411 FREDRICK DOUGLAS BOULEVARD,FREDRICK DOUGLAS BOULEVARD,WEST 129 STREET,WEST 130 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2016 08:39:51 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 02:45:26 AM,10 MANHATTAN,MANHATTAN,998301.0,235416.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81282713425973,-73.94923983376826,"(40.81282713425973, -73.94923983376826)"
140,32308332,01/01/2016 12:39:57 AM,01/01/2016 03:43:40 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11237.0,432 SUYDAM STREET,SUYDAM STREET,ST NICHOLAS AVENUE,CYPRESS AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 08:39:57 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 03:43:40 AM,04 BROOKLYN,BROOKLYN,1006596.0,196670.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70646226213391,-73.91940239945906,"(40.70646226213391, -73.91940239945906)"
141,32313057,01/01/2016 12:40:37 AM,01/04/2016 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Dangerous Condition/Shaft Open/Unguarded,,10002.0,131 BROOME STREET,BROOME STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and issued an Environmental Control Board violation.,01/04/2016 12:00:00 AM,03 MANHATTAN,MANHATTAN,988692.0,200213.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.716214056459634,-73.9839762429817,"(40.71621405645963, -73.9839762429817)"
142,32310382,01/01/2016 12:40:50 AM,01/01/2016 05:31:22 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10460.0,975 EAST 181 STREET,EAST 181 STREET,VYSE AVENUE,BRYANT AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2016 08:40:50 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 05:31:22 AM,06 BRONX,BRONX,1017597.0,246988.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84453717246229,-73.87947430159765,"(40.84453717246229, -73.87947430159765)"
143,32305953,01/01/2016 12:41:08 AM,01/01/2016 07:43:21 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10465.0,2959 SCHLEY AVENUE,SCHLEY AVENUE,EDISON AVENUE,LOGAN AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2016 08:41:08 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 07:43:21 AM,10 BRONX,BRONX,1034338.0,239882.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.824954204382216,-73.81902069362663,"(40.82495420438222, -73.81902069362663)"
144,32308730,01/01/2016 12:41:20 AM,01/01/2016 03:14:08 AM,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Club/Bar/Restaurant,11419.0,115-22 LIBERTY AVENUE,LIBERTY AVENUE,115 STREET,116 STREET,,,ADDRESS,SOUTH RICHMOND HILL,,Precinct,Closed,01/01/2016 08:41:20 AM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2016 03:14:08 AM,10 QUEENS,QUEENS,1032101.0,189166.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68576439562681,-73.82746439483222,"(40.68576439562681, -73.82746439483222)"
145,32310642,01/01/2016 12:41:22 AM,01/01/2016 03:12:48 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11232.0,4022 9 AVENUE,9 AVENUE,40 STREET,41 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 08:41:22 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,01/01/2016 03:12:48 AM,12 BROOKLYN,BROOKLYN,985396.0,174347.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.64521880449762,-73.99587039929536,"(40.64521880449762, -73.99587039929536)"
146,32305885,01/01/2016 12:41:27 AM,01/01/2016 07:09:56 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11361.0,45-50 215 PLACE,215 PLACE,NORTHERN BOULEVARD,46 AVENUE,,,ADDRESS,BAYSIDE,,Precinct,Closed,01/01/2016 08:41:27 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 07:09:56 AM,11 QUEENS,QUEENS,1049015.0,215984.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75926545263436,-73.7662200345285,"(40.75926545263436, -73.7662200345285)"
147,32308226,01/01/2016 12:41:36 AM,01/01/2016 03:54:41 AM,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11201.0,198 COURT STREET,COURT STREET,WYCKOFF STREET,WARREN STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 08:41:36 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 03:54:41 AM,06 BROOKLYN,BROOKLYN,986014.0,189596.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.687073818173616,-73.99363945188976,"(40.68707381817362, -73.99363945188976)"
148,32310645,01/01/2016 12:41:45 AM,01/01/2016 01:40:21 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11211.0,150 SOUTH 1 STREET,SOUTH 1 STREET,BEDFORD AVENUE,DRIGGS AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 08:41:45 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,01/01/2016 01:40:21 AM,01 BROOKLYN,BROOKLYN,995000.0,199308.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71372463205685,-73.96122265665805,"(40.71372463205685, -73.96122265665805)"
149,32306687,01/01/2016 12:41:45 AM,01/01/2016 03:02:34 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11223.0,2340 WEST 13 STREET,WEST 13 STREET,AVENUE W,AVENUE X,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 08:41:45 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 03:02:34 AM,13 BROOKLYN,BROOKLYN,988960.0,154356.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.59034648318576,-73.98304150368205,"(40.59034648318576, -73.98304150368205)"
150,32309569,01/01/2016 12:42:17 AM,01/01/2016 04:20:58 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11226.0,227 LINDEN BOULEVARD,LINDEN BOULEVARD,ROGERS AVENUE,NOSTRAND AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 08:42:17 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 04:20:58 AM,17 BROOKLYN,BROOKLYN,997933.0,177041.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.652602753520405,-73.95068797267992,"(40.65260275352041, -73.95068797267992)"
